round,grand_prix,constructor,driver,lap,time
3,Australia,Aston Martin,ALO,37,81.573
3,Australia,Aston Martin,ALO,38,81.716
3,Australia,Aston Martin,ALO,39,81.654
3,Australia,Aston Martin,ALO,40,81.694
3,Australia,Aston Martin,ALO,41,81.37
3,Australia,Aston Martin,ALO,42,81.284
3,Australia,Aston Martin,ALO,43,81.206
3,Australia,Aston Martin,ALO,44,80.959
3,Australia,Aston Martin,ALO,45,81.063
3,Australia,Aston Martin,ALO,46,80.69
3,Australia,Aston Martin,ALO,47,81.031
3,Australia,Aston Martin,ALO,48,81.118
3,Australia,Aston Martin,ALO,49,80.734
3,Australia,Aston Martin,ALO,50,80.723
3,Australia,Aston Martin,ALO,51,80.904
3,Australia,Aston Martin,ALO,52,80.516
3,Australia,Aston Martin,ALO,53,80.476
3,Australia,Aston Martin,ALO,54,95.066
3,Australia,Aston Martin,ALO,55,1013.873
3,Australia,Aston Martin,ALO,56,228.511
3,Australia,Aston Martin,ALO,57,1987.549
3,Australia,Aston Martin,ALO,58,168.784
4,Azerbaijan,Red Bull,PER,1,111.373
4,Azerbaijan,Red Bull,PER,2,107.717
4,Azerbaijan,Red Bull,PER,3,107.657
4,Azerbaijan,Red Bull,PER,4,107.404
4,Azerbaijan,Red Bull,PER,5,107.615
4,Azerbaijan,Red Bull,PER,6,107.073
4,Azerbaijan,Red Bull,PER,7,106.885
4,Azerbaijan,Red Bull,PER,8,106.807
4,Azerbaijan,Red Bull,PER,9,106.448
4,Azerbaijan,Red Bull,PER,10,106.905
4,Azerbaijan,Red Bull,PER,11,142.994
4,Azerbaijan,Red Bull,PER,12,175.295
4,Azerbaijan,Red Bull,PER,13,166.441
4,Azerbaijan,Red Bull,PER,14,105.798
4,Azerbaijan,Red Bull,PER,15,105.803
4,Azerbaijan,Red Bull,PER,16,105.518
4,Azerbaijan,Red Bull,PER,17,105.523
4,Azerbaijan,Red Bull,PER,18,105.504
4,Azerbaijan,Red Bull,PER,19,105.471
4,Azerbaijan,Red Bull,PER,20,105.677
4,Azerbaijan,Red Bull,PER,21,105.838
4,Azerbaijan,Red Bull,PER,22,105.695
4,Azerbaijan,Red Bull,PER,23,105.779
4,Azerbaijan,Red Bull,PER,24,105.734
4,Azerbaijan,Red Bull,PER,25,105.666
4,Azerbaijan,Red Bull,PER,26,105.732
4,Azerbaijan,Red Bull,PER,27,105.521
4,Azerbaijan,Red Bull,PER,28,105.538
4,Azerbaijan,Red Bull,PER,29,105.745
4,Azerbaijan,Red Bull,PER,30,105.394
4,Azerbaijan,Red Bull,PER,31,105.485
4,Azerbaijan,Red Bull,PER,32,105.311
4,Azerbaijan,Red Bull,PER,33,105.395
4,Azerbaijan,Red Bull,PER,34,105.262
4,Azerbaijan,Red Bull,PER,35,104.869
4,Azerbaijan,Red Bull,PER,36,104.898
4,Azerbaijan,Red Bull,PER,37,104.97
4,Azerbaijan,Red Bull,PER,38,105.017
4,Azerbaijan,Red Bull,PER,39,105.092
4,Azerbaijan,Red Bull,PER,40,105.342
4,Azerbaijan,Red Bull,PER,41,105.676
4,Azerbaijan,Red Bull,PER,42,105.096
4,Azerbaijan,Red Bull,PER,43,104.875
4,Azerbaijan,Red Bull,PER,44,104.75
4,Azerbaijan,Red Bull,PER,45,104.96
4,Azerbaijan,Red Bull,PER,46,104.731
4,Azerbaijan,Red Bull,PER,47,105.139
4,Azerbaijan,Red Bull,PER,48,104.892
4,Azerbaijan,Red Bull,PER,49,104.611
4,Azerbaijan,Red Bull,PER,50,104.589
4,Azerbaijan,Red Bull,PER,51,104.926
4,Azerbaijan,Mercedes,HAM,1,113.406
4,Azerbaijan,Mercedes,HAM,2,108.165
4,Azerbaijan,Mercedes,HAM,3,107.602
4,Azerbaijan,Mercedes,HAM,4,107.76
4,Azerbaijan,Mercedes,HAM,5,107.791
4,Azerbaijan,Mercedes,HAM,6,107.916
4,Azerbaijan,Mercedes,HAM,7,107.816
4,Azerbaijan,Mercedes,HAM,8,107.929
4,Azerbaijan,Mercedes,HAM,9,113.178
4,Azerbaijan,Mercedes,HAM,10,131.469
4,Azerbaijan,Mercedes,HAM,11,149.985
4,Azerbaijan,Mercedes,HAM,12,145.161
4,Azerbaijan,Mercedes,HAM,13,154.397
4,Azerbaijan,Mercedes,HAM,14,109.877
4,Azerbaijan,Mercedes,HAM,15,107.259
4,Azerbaijan,Mercedes,HAM,16,106.709
4,Azerbaijan,Mercedes,HAM,17,107.383
4,Azerbaijan,Mercedes,HAM,18,107.204
4,Azerbaijan,Mercedes,HAM,19,106.747
4,Azerbaijan,Mercedes,HAM,20,106.734
4,Azerbaijan,Mercedes,HAM,21,106.809
4,Azerbaijan,Mercedes,HAM,22,106.8
4,Azerbaijan,Mercedes,HAM,23,106.678
4,Azerbaijan,Mercedes,HAM,24,106.628
4,Azerbaijan,Mercedes,HAM,25,107.177
4,Azerbaijan,Mercedes,HAM,26,108.001
4,Azerbaijan,Mercedes,HAM,27,106.728
4,Azerbaijan,Mercedes,HAM,28,106.904
4,Azerbaijan,Mercedes,HAM,29,106.611
4,Azerbaijan,Mercedes,HAM,30,106.689
4,Azerbaijan,Mercedes,HAM,31,106.558
4,Azerbaijan,Mercedes,HAM,32,106.583
4,Azerbaijan,Mercedes,HAM,33,106.218
4,Azerbaijan,Mercedes,HAM,34,106.27
4,Azerbaijan,Mercedes,HAM,35,105.834
4,Azerbaijan,Mercedes,HAM,36,106.206
4,Azerbaijan,Mercedes,HAM,37,106.29
4,Azerbaijan,Mercedes,HAM,38,106.106
4,Azerbaijan,Mercedes,HAM,39,105.833
4,Azerbaijan,Mercedes,HAM,40,106.284
4,Azerbaijan,Mercedes,HAM,41,106.731
4,Azerbaijan,Mercedes,HAM,42,106.206
4,Azerbaijan,Mercedes,HAM,43,105.714
4,Azerbaijan,Mercedes,HAM,44,105.54
4,Azerbaijan,Mercedes,HAM,45,105.571
4,Azerbaijan,Mercedes,HAM,46,105.951
4,Azerbaijan,Mercedes,HAM,47,105.583
4,Azerbaijan,Mercedes,HAM,48,105.346
4,Azerbaijan,Mercedes,HAM,49,105.439
4,Azerbaijan,Mercedes,HAM,50,105.385
4,Azerbaijan,Mercedes,HAM,51,105.42
4,Azerbaijan,Red Bull,MAX,1,110.456
4,Azerbaijan,Red Bull,MAX,2,107.707
4,Azerbaijan,Red Bull,MAX,3,107.677
4,Azerbaijan,Red Bull,MAX,4,107.108
4,Azerbaijan,Red Bull,MAX,5,107.476
4,Azerbaijan,Red Bull,MAX,6,107.202
4,Azerbaijan,Red Bull,MAX,7,106.995
4,Azerbaijan,Red Bull,MAX,8,106.801
4,Azerbaijan,Red Bull,MAX,9,106.944
4,Azerbaijan,Red Bull,MAX,10,110.778
4,Azerbaijan,Red Bull,MAX,11,163.358
4,Azerbaijan,Red Bull,MAX,12,154.253
4,Azerbaijan,Red Bull,MAX,13,164.223
4,Azerbaijan,Red Bull,MAX,14,106.936
4,Azerbaijan,Red Bull,MAX,15,105.687
4,Azerbaijan,Red Bull,MAX,16,105.497
4,Azerbaijan,Red Bull,MAX,17,105.498
4,Azerbaijan,Red Bull,MAX,18,105.425
4,Azerbaijan,Red Bull,MAX,19,105.66
4,Azerbaijan,Red Bull,MAX,20,105.446
4,Azerbaijan,Red Bull,MAX,21,105.793
4,Azerbaijan,Red Bull,MAX,22,105.67
4,Azerbaijan,Red Bull,MAX,23,105.902
4,Azerbaijan,Red Bull,MAX,24,105.738
4,Azerbaijan,Red Bull,MAX,25,105.657
4,Azerbaijan,Red Bull,MAX,26,105.855
4,Azerbaijan,Red Bull,MAX,27,105.625
4,Azerbaijan,Red Bull,MAX,28,105.694
4,Azerbaijan,Red Bull,MAX,29,106.365
4,Azerbaijan,Red Bull,MAX,30,105.575
4,Azerbaijan,Red Bull,MAX,31,105.348
4,Azerbaijan,Red Bull,MAX,32,105.354
4,Azerbaijan,Red Bull,MAX,33,105.343
4,Azerbaijan,Red Bull,MAX,34,105.218
4,Azerbaijan,Red Bull,MAX,35,105.121
4,Azerbaijan,Red Bull,MAX,36,105.05
4,Azerbaijan,Red Bull,MAX,37,105.319
4,Azerbaijan,Red Bull,MAX,38,105.474
4,Azerbaijan,Red Bull,MAX,39,105.15
4,Azerbaijan,Red Bull,MAX,40,105.418
4,Azerbaijan,Red Bull,MAX,41,105.123
4,Azerbaijan,Red Bull,MAX,42,105.15
4,Azerbaijan,Red Bull,MAX,43,104.843
4,Azerbaijan,Red Bull,MAX,44,105.275
4,Azerbaijan,Red Bull,MAX,45,105.14
4,Azerbaijan,Red Bull,MAX,46,104.686
4,Azerbaijan,Red Bull,MAX,47,104.734
4,Azerbaijan,Red Bull,MAX,48,104.566
4,Azerbaijan,Red Bull,MAX,49,104.474
4,Azerbaijan,Red Bull,MAX,50,104.554
4,Azerbaijan,Red Bull,MAX,51,104.232
4,Azerbaijan,Ferrari,LEC,1,110.109
4,Azerbaijan,Ferrari,LEC,2,107.656
4,Azerbaijan,Ferrari,LEC,3,108.151
4,Azerbaijan,Ferrari,LEC,4,107.966
4,Azerbaijan,Ferrari,LEC,5,107.757
4,Azerbaijan,Ferrari,LEC,6,108.067
4,Azerbaijan,Ferrari,LEC,7,107.157
4,Azerbaijan,Ferrari,LEC,8,107.707
4,Azerbaijan,Ferrari,LEC,9,107.421
4,Azerbaijan,Ferrari,LEC,10,107.034
4,Azerbaijan,Ferrari,LEC,11,144.96
4,Azerbaijan,Ferrari,LEC,12,171.576
4,Azerbaijan,Ferrari,LEC,13,165.227
4,Azerbaijan,Ferrari,LEC,14,108.511
4,Azerbaijan,Ferrari,LEC,15,106.741
4,Azerbaijan,Ferrari,LEC,16,106.345
4,Azerbaijan,Ferrari,LEC,17,106.392
4,Azerbaijan,Ferrari,LEC,18,106.727
4,Azerbaijan,Ferrari,LEC,19,106.688
4,Azerbaijan,Ferrari,LEC,20,106.752
4,Azerbaijan,Ferrari,LEC,21,106.697
4,Azerbaijan,Ferrari,LEC,22,106.481
4,Azerbaijan,Ferrari,LEC,23,106.554
4,Azerbaijan,Ferrari,LEC,24,106.51
4,Azerbaijan,Ferrari,LEC,25,106.43
4,Azerbaijan,Ferrari,LEC,26,106.711
4,Azerbaijan,Ferrari,LEC,27,106.399
4,Azerbaijan,Ferrari,LEC,28,105.874
4,Azerbaijan,Ferrari,LEC,29,105.938
4,Azerbaijan,Ferrari,LEC,30,106.375
4,Azerbaijan,Ferrari,LEC,31,106.018
4,Azerbaijan,Ferrari,LEC,32,105.627
4,Azerbaijan,Ferrari,LEC,33,105.726
4,Azerbaijan,Ferrari,LEC,34,105.873
4,Azerbaijan,Ferrari,LEC,35,105.589
4,Azerbaijan,Ferrari,LEC,36,105.446
4,Azerbaijan,Ferrari,LEC,37,105.332
4,Azerbaijan,Ferrari,LEC,38,105.266
4,Azerbaijan,Ferrari,LEC,39,105.265
4,Azerbaijan,Ferrari,LEC,40,105.363
4,Azerbaijan,Ferrari,LEC,41,105.383
4,Azerbaijan,Ferrari,LEC,42,105.006
4,Azerbaijan,Ferrari,LEC,43,104.67
4,Azerbaijan,Ferrari,LEC,44,105.323
4,Azerbaijan,Ferrari,LEC,45,104.886
4,Azerbaijan,Ferrari,LEC,46,104.927
4,Azerbaijan,Ferrari,LEC,47,105.048
4,Azerbaijan,Ferrari,LEC,48,105.045
4,Azerbaijan,Ferrari,LEC,49,104.561
4,Azerbaijan,Ferrari,LEC,50,104.977
4,Azerbaijan,Ferrari,LEC,51,105.409
4,Azerbaijan,Mercedes,RUS,1,116.394
4,Azerbaijan,Mercedes,RUS,2,108.818
4,Azerbaijan,Mercedes,RUS,3,107.908
4,Azerbaijan,Mercedes,RUS,4,108.252
4,Azerbaijan,Mercedes,RUS,5,108.443
4,Azerbaijan,Mercedes,RUS,6,108.174
4,Azerbaijan,Mercedes,RUS,7,108.314
4,Azerbaijan,Mercedes,RUS,8,108.088
4,Azerbaijan,Mercedes,RUS,9,107.757
4,Azerbaijan,Mercedes,RUS,10,107.662
4,Azerbaijan,Mercedes,RUS,11,150.62
4,Azerbaijan,Mercedes,RUS,12,161.322
4,Azerbaijan,Mercedes,RUS,13,160.076
4,Azerbaijan,Mercedes,RUS,14,110.486
4,Azerbaijan,Mercedes,RUS,15,108.356
4,Azerbaijan,Mercedes,RUS,16,107.401
4,Azerbaijan,Mercedes,RUS,17,107.396
4,Azerbaijan,Mercedes,RUS,18,107.177
4,Azerbaijan,Mercedes,RUS,19,106.563
4,Azerbaijan,Mercedes,RUS,20,106.887
4,Azerbaijan,Mercedes,RUS,21,107.577
4,Azerbaijan,Mercedes,RUS,22,107.04
4,Azerbaijan,Mercedes,RUS,23,106.615
4,Azerbaijan,Mercedes,RUS,24,107.402
4,Azerbaijan,Mercedes,RUS,25,107.082
4,Azerbaijan,Mercedes,RUS,26,106.953
4,Azerbaijan,Mercedes,RUS,27,107.099
4,Azerbaijan,Mercedes,RUS,28,106.973
4,Azerbaijan,Mercedes,RUS,29,106.829
4,Azerbaijan,Mercedes,RUS,30,106.332
4,Azerbaijan,Mercedes,RUS,31,106.617
4,Azerbaijan,Mercedes,RUS,32,106.956
4,Azerbaijan,Mercedes,RUS,33,106.891
4,Azerbaijan,Mercedes,RUS,34,106.538
4,Azerbaijan,Mercedes,RUS,35,106.545
4,Azerbaijan,Mercedes,RUS,36,106.145
4,Azerbaijan,Mercedes,RUS,37,106.234
4,Azerbaijan,Mercedes,RUS,38,105.935
4,Azerbaijan,Mercedes,RUS,39,105.889
4,Azerbaijan,Mercedes,RUS,40,105.977
4,Azerbaijan,Mercedes,RUS,41,106.023
4,Azerbaijan,Mercedes,RUS,42,105.736
4,Azerbaijan,Mercedes,RUS,43,105.901
4,Azerbaijan,Mercedes,RUS,44,106.089
4,Azerbaijan,Mercedes,RUS,45,105.74
4,Azerbaijan,Mercedes,RUS,46,105.753
4,Azerbaijan,Mercedes,RUS,47,105.662
4,Azerbaijan,Mercedes,RUS,48,105.734
4,Azerbaijan,Mercedes,RUS,49,112.152
4,Azerbaijan,Mercedes,RUS,50,124.793
4,Azerbaijan,Mercedes,RUS,51,103.37
4,Azerbaijan,Aston Martin,STR,1,114.568
4,Azerbaijan,Aston Martin,STR,2,108.409
4,Azerbaijan,Aston Martin,STR,3,107.753
4,Azerbaijan,Aston Martin,STR,4,107.914
4,Azerbaijan,Aston Martin,STR,5,107.689
4,Azerbaijan,Aston Martin,STR,6,108.268
4,Azerbaijan,Aston Martin,STR,7,108.173
4,Azerbaijan,Aston Martin,STR,8,107.944
4,Azerbaijan,Aston Martin,STR,9,108.023
4,Azerbaijan,Aston Martin,STR,10,107.893
4,Azerbaijan,Aston Martin,STR,11,153.847
4,Azerbaijan,Aston Martin,STR,12,163.285
4,Azerbaijan,Aston Martin,STR,13,158.272
4,Azerbaijan,Aston Martin,STR,14,109.323
4,Azerbaijan,Aston Martin,STR,15,107.521
4,Azerbaijan,Aston Martin,STR,16,107.078
4,Azerbaijan,Aston Martin,STR,17,107.051
4,Azerbaijan,Aston Martin,STR,18,106.835
4,Azerbaijan,Aston Martin,STR,19,108.008
4,Azerbaijan,Aston Martin,STR,20,107.875
4,Azerbaijan,Aston Martin,STR,21,107.164
4,Azerbaijan,Aston Martin,STR,22,106.998
4,Azerbaijan,Aston Martin,STR,23,107.104
4,Azerbaijan,Aston Martin,STR,24,106.763
4,Azerbaijan,Aston Martin,STR,25,106.722
4,Azerbaijan,Aston Martin,STR,26,107.103
4,Azerbaijan,Aston Martin,STR,27,106.941
4,Azerbaijan,Aston Martin,STR,28,107.139
4,Azerbaijan,Aston Martin,STR,29,106.819
4,Azerbaijan,Aston Martin,STR,30,106.576
4,Azerbaijan,Aston Martin,STR,31,106.395
4,Azerbaijan,Aston Martin,STR,32,106.447
4,Azerbaijan,Aston Martin,STR,33,106.536
4,Azerbaijan,Aston Martin,STR,34,106.528
4,Azerbaijan,Aston Martin,STR,35,106.577
4,Azerbaijan,Aston Martin,STR,36,106.356
4,Azerbaijan,Aston Martin,STR,37,106.295
4,Azerbaijan,Aston Martin,STR,38,106.212
4,Azerbaijan,Aston Martin,STR,39,105.972
4,Azerbaijan,Aston Martin,STR,40,106.203
4,Azerbaijan,Aston Martin,STR,41,106.097
4,Azerbaijan,Aston Martin,STR,42,105.885
4,Azerbaijan,Aston Martin,STR,43,105.957
4,Azerbaijan,Aston Martin,STR,44,105.856
4,Azerbaijan,Aston Martin,STR,45,105.627
4,Azerbaijan,Aston Martin,STR,46,105.715
4,Azerbaijan,Aston Martin,STR,47,105.814
4,Azerbaijan,Aston Martin,STR,48,105.779
4,Azerbaijan,Aston Martin,STR,49,105.886
4,Azerbaijan,Aston Martin,STR,50,106.278
4,Azerbaijan,Aston Martin,STR,51,106.58
4,Azerbaijan,Ferrari,SAI,1,112.645
4,Azerbaijan,Ferrari,SAI,2,107.774
4,Azerbaijan,Ferrari,SAI,3,107.928
4,Azerbaijan,Ferrari,SAI,4,107.898
4,Azerbaijan,Ferrari,SAI,5,107.877
4,Azerbaijan,Ferrari,SAI,6,107.649
4,Azerbaijan,Ferrari,SAI,7,107.262
4,Azerbaijan,Ferrari,SAI,8,107.591
4,Azerbaijan,Ferrari,SAI,9,107.803
4,Azerbaijan,Ferrari,SAI,10,107.412
4,Azerbaijan,Ferrari,SAI,11,150.049
4,Azerbaijan,Ferrari,SAI,12,165.763
4,Azerbaijan,Ferrari,SAI,13,163.519
4,Azerbaijan,Ferrari,SAI,14,109.508
4,Azerbaijan,Ferrari,SAI,15,107.279
4,Azerbaijan,Ferrari,SAI,16,106.75
4,Azerbaijan,Ferrari,SAI,17,107.353
4,Azerbaijan,Ferrari,SAI,18,106.971
4,Azerbaijan,Ferrari,SAI,19,106.956
4,Azerbaijan,Ferrari,SAI,20,107.237
4,Azerbaijan,Ferrari,SAI,21,106.901
4,Azerbaijan,Ferrari,SAI,22,106.918
4,Azerbaijan,Ferrari,SAI,23,107.088
4,Azerbaijan,Ferrari,SAI,24,106.56
4,Azerbaijan,Ferrari,SAI,25,106.963
4,Azerbaijan,Ferrari,SAI,26,107.292
4,Azerbaijan,Ferrari,SAI,27,106.915
4,Azerbaijan,Ferrari,SAI,28,106.689
4,Azerbaijan,Ferrari,SAI,29,106.743
4,Azerbaijan,Ferrari,SAI,30,106.619
4,Azerbaijan,Ferrari,SAI,31,106.801
4,Azerbaijan,Ferrari,SAI,32,106.545
4,Azerbaijan,Ferrari,SAI,33,106.39
4,Azerbaijan,Ferrari,SAI,34,106.289
4,Azerbaijan,Ferrari,SAI,35,106.37
4,Azerbaijan,Ferrari,SAI,36,106.318
4,Azerbaijan,Ferrari,SAI,37,106.189
4,Azerbaijan,Ferrari,SAI,38,105.804
4,Azerbaijan,Ferrari,SAI,39,106.195
4,Azerbaijan,Ferrari,SAI,40,106.527
4,Azerbaijan,Ferrari,SAI,41,106.594
4,Azerbaijan,Ferrari,SAI,42,106.002
4,Azerbaijan,Ferrari,SAI,43,105.783
4,Azerbaijan,Ferrari,SAI,44,105.498
4,Azerbaijan,Ferrari,SAI,45,105.663
4,Azerbaijan,Ferrari,SAI,46,105.507
4,Azerbaijan,Ferrari,SAI,47,105.608
4,Azerbaijan,Ferrari,SAI,48,105.175
4,Azerbaijan,Ferrari,SAI,49,105.471
4,Azerbaijan,Ferrari,SAI,50,105.533
4,Azerbaijan,Ferrari,SAI,51,105.753
4,Azerbaijan,Aston Martin,ALO,1,114.002
4,Azerbaijan,Aston Martin,ALO,2,108.064
4,Azerbaijan,Aston Martin,ALO,3,107.782
4,Azerbaijan,Aston Martin,ALO,4,107.912
4,Azerbaijan,Aston Martin,ALO,5,107.899
4,Azerbaijan,Aston Martin,ALO,6,108.367
4,Azerbaijan,Aston Martin,ALO,7,107.955
4,Azerbaijan,Aston Martin,ALO,8,107.062
4,Azerbaijan,Aston Martin,ALO,9,108.83
4,Azerbaijan,Aston Martin,ALO,10,107.416
4,Azerbaijan,Aston Martin,ALO,11,148.557
4,Azerbaijan,Aston Martin,ALO,12,165.31
4,Azerbaijan,Aston Martin,ALO,13,162.31
4,Azerbaijan,Aston Martin,ALO,14,108.907
4,Azerbaijan,Aston Martin,ALO,15,106.929
4,Azerbaijan,Aston Martin,ALO,16,106.404
4,Azerbaijan,Aston Martin,ALO,17,106.869
4,Azerbaijan,Aston Martin,ALO,18,107.199
4,Azerbaijan,Aston Martin,ALO,19,106.856
4,Azerbaijan,Aston Martin,ALO,20,107.025
4,Azerbaijan,Aston Martin,ALO,21,106.86
4,Azerbaijan,Aston Martin,ALO,22,106.229
4,Azerbaijan,Aston Martin,ALO,23,106.646
4,Azerbaijan,Aston Martin,ALO,24,106.162
4,Azerbaijan,Aston Martin,ALO,25,106.62
4,Azerbaijan,Aston Martin,ALO,26,106.381
4,Azerbaijan,Aston Martin,ALO,27,106.064
4,Azerbaijan,Aston Martin,ALO,28,106.091
4,Azerbaijan,Aston Martin,ALO,29,105.847
4,Azerbaijan,Aston Martin,ALO,30,105.691
4,Azerbaijan,Aston Martin,ALO,31,105.781
4,Azerbaijan,Aston Martin,ALO,32,106.194
4,Azerbaijan,Aston Martin,ALO,33,106.35
4,Azerbaijan,Aston Martin,ALO,34,106.152
4,Azerbaijan,Aston Martin,ALO,35,105.816
4,Azerbaijan,Aston Martin,ALO,36,106.079
4,Azerbaijan,Aston Martin,ALO,37,105.344
4,Azerbaijan,Aston Martin,ALO,38,105.955
4,Azerbaijan,Aston Martin,ALO,39,105.642
4,Azerbaijan,Aston Martin,ALO,40,105.372
4,Azerbaijan,Aston Martin,ALO,41,104.998
4,Azerbaijan,Aston Martin,ALO,42,104.933
4,Azerbaijan,Aston Martin,ALO,43,104.673
4,Azerbaijan,Aston Martin,ALO,44,104.782
4,Azerbaijan,Aston Martin,ALO,45,104.967
4,Azerbaijan,Aston Martin,ALO,46,104.803
4,Azerbaijan,Aston Martin,ALO,47,104.879
4,Azerbaijan,Aston Martin,ALO,48,104.541
4,Azerbaijan,Aston Martin,ALO,49,104.241
4,Azerbaijan,Aston Martin,ALO,50,104.439
4,Azerbaijan,Aston Martin,ALO,51,104.273
5,Miami,Red Bull,PER,1,96.191
5,Miami,Red Bull,PER,2,93.963
5,Miami,Red Bull,PER,3,93.516
5,Miami,Red Bull,PER,4,93.079
5,Miami,Red Bull,PER,5,93.258
5,Miami,Red Bull,PER,6,93.362
5,Miami,Red Bull,PER,7,92.865
5,Miami,Red Bull,PER,8,93.142
5,Miami,Red Bull,PER,9,93.096
5,Miami,Red Bull,PER,10,92.599
5,Miami,Red Bull,PER,11,92.478
5,Miami,Red Bull,PER,12,92.37
5,Miami,Red Bull,PER,13,91.916
5,Miami,Red Bull,PER,14,92.624
5,Miami,Red Bull,PER,15,92.603
5,Miami,Red Bull,PER,16,93.063
5,Miami,Red Bull,PER,17,92.903
5,Miami,Red Bull,PER,18,92.491
5,Miami,Red Bull,PER,19,92.7
5,Miami,Red Bull,PER,20,97.863
5,Miami,Red Bull,PER,21,106.826
5,Miami,Red Bull,PER,22,91.533
5,Miami,Red Bull,PER,23,91.864
5,Miami,Red Bull,PER,24,91.446
5,Miami,Red Bull,PER,25,91.444
5,Miami,Red Bull,PER,26,91.587
5,Miami,Red Bull,PER,27,91.852
5,Miami,Red Bull,PER,28,91.597
5,Miami,Red Bull,PER,29,91.583
5,Miami,Red Bull,PER,30,91.49
5,Miami,Red Bull,PER,31,92.111
5,Miami,Red Bull,PER,32,91.383
5,Miami,Red Bull,PER,33,91.791
5,Miami,Red Bull,PER,34,91.41
5,Miami,Red Bull,PER,35,91.326
5,Miami,Red Bull,PER,36,91.192
5,Miami,Red Bull,PER,37,91.435
5,Miami,Red Bull,PER,38,92.314
5,Miami,Red Bull,PER,39,91.755
5,Miami,Red Bull,PER,40,91.64
5,Miami,Red Bull,PER,41,91.506
5,Miami,Red Bull,PER,42,91.314
5,Miami,Red Bull,PER,43,91.214
5,Miami,Red Bull,PER,44,90.897
5,Miami,Red Bull,PER,45,91.291
5,Miami,Red Bull,PER,46,91.559
5,Miami,Red Bull,PER,47,91.783
5,Miami,Red Bull,PER,48,92.334
5,Miami,Red Bull,PER,49,90.997
5,Miami,Red Bull,PER,50,91.036
5,Miami,Red Bull,PER,51,91.247
5,Miami,Red Bull,PER,52,90.689
5,Miami,Red Bull,PER,53,90.688
5,Miami,Red Bull,PER,54,90.716
5,Miami,Red Bull,PER,55,90.635
5,Miami,Red Bull,PER,56,91.498
5,Miami,Red Bull,PER,57,90.56
5,Miami,Mercedes,HAM,1,104.363
5,Miami,Mercedes,HAM,2,94.915
5,Miami,Mercedes,HAM,3,94.057
5,Miami,Mercedes,HAM,4,94.115
5,Miami,Mercedes,HAM,5,93.803
5,Miami,Mercedes,HAM,6,93.916
5,Miami,Mercedes,HAM,7,93.36
5,Miami,Mercedes,HAM,8,94.443
5,Miami,Mercedes,HAM,9,93.37
5,Miami,Mercedes,HAM,10,93.955
5,Miami,Mercedes,HAM,11,93.339
5,Miami,Mercedes,HAM,12,93.372
5,Miami,Mercedes,HAM,13,93.583
5,Miami,Mercedes,HAM,14,93.822
5,Miami,Mercedes,HAM,15,93.354
5,Miami,Mercedes,HAM,16,93.379
5,Miami,Mercedes,HAM,17,93.113
5,Miami,Mercedes,HAM,18,93.984
5,Miami,Mercedes,HAM,19,93.316
5,Miami,Mercedes,HAM,20,93.39
5,Miami,Mercedes,HAM,21,93.197
5,Miami,Mercedes,HAM,22,93.041
5,Miami,Mercedes,HAM,23,92.999
5,Miami,Mercedes,HAM,24,92.938
5,Miami,Mercedes,HAM,25,93.013
5,Miami,Mercedes,HAM,26,92.633
5,Miami,Mercedes,HAM,27,92.878
5,Miami,Mercedes,HAM,28,92.91
5,Miami,Mercedes,HAM,29,92.583
5,Miami,Mercedes,HAM,30,92.649
5,Miami,Mercedes,HAM,31,92.614
5,Miami,Mercedes,HAM,32,93.573
5,Miami,Mercedes,HAM,33,92.422
5,Miami,Mercedes,HAM,34,92.475
5,Miami,Mercedes,HAM,35,92.629
5,Miami,Mercedes,HAM,36,92.709
5,Miami,Mercedes,HAM,37,97.819
5,Miami,Mercedes,HAM,38,105.089
5,Miami,Mercedes,HAM,39,91.77
5,Miami,Mercedes,HAM,40,91.694
5,Miami,Mercedes,HAM,41,91.369
5,Miami,Mercedes,HAM,42,91.729
5,Miami,Mercedes,HAM,43,91.717
5,Miami,Mercedes,HAM,44,91.391
5,Miami,Mercedes,HAM,45,91.393
5,Miami,Mercedes,HAM,46,91.464
5,Miami,Mercedes,HAM,47,91.117
5,Miami,Mercedes,HAM,48,91.102
5,Miami,Mercedes,HAM,49,91.362
5,Miami,Mercedes,HAM,50,91.359
5,Miami,Mercedes,HAM,51,91.178
5,Miami,Mercedes,HAM,52,91.356
5,Miami,Mercedes,HAM,53,91.38
5,Miami,Mercedes,HAM,54,91.303
5,Miami,Mercedes,HAM,55,90.987
5,Miami,Mercedes,HAM,56,92.03
5,Miami,Mercedes,HAM,57,90.669
5,Miami,Red Bull,MAX,1,101.724
5,Miami,Red Bull,MAX,2,94.26
5,Miami,Red Bull,MAX,3,94.127
5,Miami,Red Bull,MAX,4,92.935
5,Miami,Red Bull,MAX,5,92.875
5,Miami,Red Bull,MAX,6,92.753
5,Miami,Red Bull,MAX,7,92.555
5,Miami,Red Bull,MAX,8,92.947
5,Miami,Red Bull,MAX,9,92.988
5,Miami,Red Bull,MAX,10,92.74
5,Miami,Red Bull,MAX,11,92.251
5,Miami,Red Bull,MAX,12,92.304
5,Miami,Red Bull,MAX,13,91.736
5,Miami,Red Bull,MAX,14,92.193
5,Miami,Red Bull,MAX,15,92.433
5,Miami,Red Bull,MAX,16,92.333
5,Miami,Red Bull,MAX,17,92.455
5,Miami,Red Bull,MAX,18,92.124
